3113:10012,696,636,8902,23867,7984,9331,13227,14085,7231
3121:654,302,654,654,861,2193,654,616,1119,2168
3125:354,736,654,1102,518,3563,3101,3855,1772,302
3126:3,4,6,8,10,11,13,14,15,17
3129:12253,8056,18030,4091,12634,302,8016,654,1936,8150
3139:3,4,6,8,10,11,13,14,15,17
3144:5480,9417,5488,518,4425,84,1081,10020,1740,6678
3152:12634,18420,6230,7841,6548,4025,5421,8665,8946,3233
3166:3,4,6,8,10,11,13,14,15,17
3167:6765,5655,7210,2527,5119,4880,23867,8011,14554,4534
3169:3017,6450,9332,12442,9432,5929,302,8150,654,14809
3170:3,4,6,8,10,11,13,14,15,17
3172:3929,7956,10785,19421,13523,4171,9453,15201,6535,3223
3176:4133,302,654,1578,1578,58,84,1332,103,15697
3183:654,616,1102,354,650,542,861,518,564,7838
3184:21735,9567,14700,11153,9088,10247,11039,12259,14675,15507
3193:7317,15720,289,9057,13948,692,1277,5996,1845,3929
3195:1825,2162,1382,1050,1057,4647,1023,2955,1126,1389
3220:654,616,302,84,861,162,289,1102,542,138
3229:7514,22689,7317,9635,7841,9146,8457,4834,5985,8150
3234:1102,518,654,302,736,301,354,2076,138,101
3237:3,4,6,8,10,11,13,14,15,17
3238:3,4,6,8,10,11,13,14,15,17
3239:654,1102,616,1102,861,354,650,542,861,1476
3246:8772,5975,8867,19152,9435,7926,15535,8772,6678,7622
3258:654,440,2140,8016,14809,13917,654,861,5119,6675
3263:30286,7471,10181,9347,12360,3539,10247,5753,262,11720
3264:3,4,6,8,10,11,13,14,15,17
3277:2265,7146,13227,6387,5708,2848,12202,18447,23503,2818
3279:1578,1511,616,1804,4181,1403,564,736,1558,10181
3295:23867,14755,16956,17429,10295,10308,12872,12389,13065,13838
3305:3531,2194,1876,1451,20997,813,10295,12859,6254,5794
3306:3,4,6,8,10,11,13,14,15,17
3308:2115,2698,12776,223,6793,7821,14892,967,1987,3929
3309:1086,518,84,302,14755,654,3313,409,6598,6943
3319:3,4,6,8,10,11,13,14,15,17
3320:10541,1780,3588,12859,2484,10040,17015,2548,2617,3103
3328:8521,4904,3313,542,554,1424,354,23867,10146,902
3329:3543,6598,13400,15869,7585,3197,9432,11720,6088,7578
3335:14047,837,8462,3313,4993,7257,2266,2172,4993,5602
3346:4268,6210,4292,15914,1332,2233,4414,3313,2375,2980
3352:354,736,654,1102,508,518,14259,787,6793,3855
3353:12202,4368,10141,10295,4354,5985,1003,12625,616,6849
3360:5929,302,654,690,58,84,4021,902,616,5286
3374:5634,13975,3638,4042,8156,5183,11444,4041,4741,5119
3376:14174,15535,9432,10786,9790,12023,5767,5820,17071,12471
3383:3,4,6,8,10,11,13,14,15,17
3386:10075,8861,12253,12253,4203,10682,14750,23581,10075,4756
3411:10040,4643,226,2168,6943,12784,8259,13458,7292,10244
3412:3,4,6,8,10,11,13,14,15,17
3413:1205,3506,4268,7560,13016,3086,16036,5122,2715,8928
3416:4568,1923,12990,4966,7831,10041,4825,4755,15507,4774
3419:11718,14174,3101,8546,7257,5420,2669,5182,8056,16404
3421:654,23867,616,6063,654,2976,1684,302,58,10071
3423:902,1196,1405,564,1535,3233,1276,1126,650,787
3426:6943,13241,7210,9452,3563,9311,9929,4702,8546,13420
3428:654,58,302,13458,2193,2369,10686,3231,1393,11459
3429:654,866,58,944,8445,302,654,861,2316,3101
3431:3,4,6,8,10,11,13,14,15,17
3432:616,564,736,302,650,654,84,542,138,518
3450:902,1196,1405,564,1535,3233,1276,1126,650,787
3453:5480,2888,7838,8860,10267,1400,14226,1081,2153,9531
3475:2030,3632,518,447,510,4414,4113,6759,962,1762
3478:5767,1277,302,654,2831,5602,3929,409,14700,8150
3479:224,616,2030,1578,542,10012,289,954,2338,902
3480:596,616,5542,510,654,302,542,2030,650,17429
3490:654,654,616,518,12360,84,866,302,7132,654
3500:8746,8579,1957,788,2115,2698,3292,289,2030,8746
3514:654,289,616,302,302,654,554,8445,84,5820
3529:3,4,6,8,10,11,13,14,15,17
3546:654,861,736,650,902,859,1102,1332,1196,1405
3547:654,616,302,84,861,861,162,15,289,1102
3551:3,4,6,8,10,11,13,14,15,17
3557:6097,6678,5557,11834,7711,4372,6451,13544,8860,8860
3572:3,4,6,8,10,11,13,14,15,17
3579:1102,18449,518,654,302,1102,736,861,301,2868
3580:1276,780,268,2342,1125,3423,1205,16286,311,1405
3593:518,84,2669,1102,101,14700,1578,5000,616,8447
3599:8187,4413,2831,21735,2687,1995,5119,8665,9929,3989
3609:392,3233,654,3313,1535,245,402,301,902,5610
3610:226,8011,4697,138,13838,4664,1462,1535,1551,5689
3613:3,4,6,8,10,11,13,14,15,17
3628:10859,10455,18593,10310,10466,5286,5711,8746,7243,10491
3656:654,616,4834,1102,354,650,23867,5542,5605,542
3657:10247,654,14675,5725,1102,616,18756,5985,1102,5239
3663:9080,5929,1776,7257,7257,654,289,8746,11351,2499
3674:14152,1776,7257,22308,2499,12023,12634,12360,654,861
3684:3,4,6,8,10,11,13,14,15,17
3685:10039,3568,5097,13501,1405,12471,2024,2739,787,1578
3686:3,4,6,8,10,11,13,14,15,17
3692:9080,11459,4005,10247,15507,23867,24568,7471,9850,11720
3694:4907,12133,5689,7685,4499,9080,16597,3017,3213,1405
3701:6249,4027,2535,11803,8150,578,518,8058,542,363
3702:3,4,6,8,10,11,13,14,15,17
3717:1205,2268,654,2030,518,19616,1951,4268,11720,84
3721:837,654,58,302,239,999,616,1405,15583,4904
3728:1196,14700,1126,1405,1140,1023,6477,1614,1511,1362
3735:5512,654,9045,5119,12634,8986,616,10040,1776,302
3736:866,302,15861,654,9572,20195,4091,654,12861,1119
3737:302,654,58,84,616,3429,29,542,354,1102
3751:654,2193,861,616,902,1102,15,654,354,616
3752:3,4,6,8,10,11,13,14,15,17
3800:2310,3805,302,8089,654,13917,5545,5699,6340,542
3811:8772,6824,19197,7235,8901,9054,9127,11488,7338,7358
3820:19421,654,16675,58,302,12784,14998,23867,1102,861
3840:654,654,302,58,654,302,616,58,84,1102
3846:654,13420,58,302,654,861,15861,9635,392,3233
3849:654,866,302,654,5998,2369,616,23867,1578,354
3850:1102,11044,9929,654,518,8546,6837,8150,654,302
3857:1102,837,518,654,302,736,301,354,138,101
3859:10713,289,11035,554,2369,1139,354,616,5699,1012
3862:1187,9594,12861,392,3233,354,3313,730,1077,245
3888:2543,5767,16286,4671,8867,19152,2982,16404,14955,15535
3911:409,13302,1245,238,5604,1603,66,3313,542,61
3921:13620,17071,2181,2193,13341,2658,9332,392,962,5991
3929:7514,4068,10012,5413,616,624,7407,650,14018,1086
3930:14793,13049,5320,12202,14793,14793,7160,13917,1786,6230
3934:3,4,6,8,10,11,13,14,15,17
3947:518,84,302,654,5725,1102,58,4499,84,101
3950:654,616,10039,302,3568,5097,84,861,162,10491
3962:20195,16676,11571,10686,12442,14085,22889,11720,15961,3429
3974:3,4,6,8,10,11,13,14,15,17
3975:9452,654,861,13420,6943,542,554,9146,3234,13302
3988:4268,2557,7317,3618,1213,774,947,8873,5117,2200
4001:3,4,6,8,10,11,13,14,15,17
4006:6837,6210,8066,7827,10686,4113,4268,6923,4798,4967
4007:3,4,6,8,10,11,13,14,15,17
4008:3,4,6,8,10,11,13,14,15,17
4009:1086,18593,5119,23867,1403,1578,7508,4499,5421,564
4028:17071,7211,2204,3756,7989,3407,8511,3718,5767,16217
4031:3,4,6,8,10,11,13,14,15,17
4035:2714,2696,3207,2403,3506,1827,2769,15507,10054,7672
4053:486,7667,1578,490,3929,10511,1332,103,2687,486
4064:654,302,58,654,302,10786,6281,2704,13544,743
4067:9929,654,12066,8445,944,8095,11625,8546,5820,1374
4068:4907,2200,10217,10985,5567,4630,9080,2698,3142,3839
4069:5610,11803,654,654,2030,616,518,10491,14018,84
4075:3,4,6,8,10,11,13,14,15,17
4076:3,4,6,8,10,11,13,14,15,17
4084:654,23867,616,8665,7514,8130,302,15705,486,10713
4091:1102,518,5582,17429,9215,7446,8873,2770,12360,654
4098:3,4,6,8,10,11,13,14,15,17
4103:861,787,1102,902,1405,873,1762,1535,4697,1267
4104:302,654,58,84,616,616,29,650,736,4268
4124:5557,4792,12254,8860,984,7711,2634,6097,1081,11255
4132:1086,5320,12202,1786,5711,6477,12066,10040,2831,5996
4134:3,4,6,8,10,11,13,14,15,17
4138:5767,1086,1187,7211,13620,2162,17071,10786,14174,16286
4140:7180,9531,14593,3698,5738,352,3789,752,8860,1326
4149:3,4,6,8,10,11,13,14,15,17
4158:14593,7711,5023,9531,10267,16956,3698,14593,8860,4425
4164:12442,7257,4420,2162,13917,3313,10686,8902,9850,2935
4167:12776,4364,7901,2583,25635,9080,2966,6793,3233,3484
4171:3,4,6,8,10,11,13,14,15,17
4177:4292,1288,3162,20195,11888,3162,7210,636,1508,3976
4179:5985,23867,654,58,302,1578,15914,354,10012,5969
4184:6546,15914,4834,8150,3989,3680,9850,1102,7578,9347
4190:12254,13341,16597,4203,10267,8860,3929,3789,4071,4072
4209:3,4,6,8,10,11,13,14,15,17
4210:11720,7019,2168,8983,22980,1668,10713,17429,13016,21735
4211:3,4,6,8,10,11,13,14,15,17
4213:8056,14700,8150,6281,5711,6477,10040,8546,5421,10834
4223:3,4,6,8,10,11,13,14,15,17
4237:302,654,542,554,902,654,7477,58,84,364
4242:1804,3231,6535,5575,1476,1511,1086,3323,13522,616
4248:3,4,6,8,10,11,13,14,15,17
4249:4372,6451,13544,8860,9531,10600,6379,5405,6678,4292
4265:3,4,6,8,10,11,13,14,15,17
4269:5929,654,6849,616,354,654,2428,2527,4368,6700
4273:10039,5097,4292,7210,4068,624,4357,1086,1820,13917
4275:654,616,5346,5634,4499,1102,354,650,9347,1002
4277:12253,10075,4091,289,14750,554,4721,8150,1424,6943
4281:654,861,766,1413,1578,4133,6862,636,736,548
4301:654,5925,616,302,5119,5655,10247,3646,84,6457
4303:518,84,8457,1102,101,14700,2655,1578,2223,13302
4304:654,2030,616,11459,654,866,302,302,58,654
4344:3588,10181,654,861,4904,5542,1578,654,13241,4907
4353:4205,3288,7468,3142,4138,7966,9902,1644,13065,3021
4357:4483,1332,2233,4414,430,616,1772,542,1549,564
4365:7225,1684,13988,7994,9417,2668,14593,7994,7624,8733
4371:12202,4368,10141,10295,1424,4354,4497,5985,4907,9080
4372:302,654,15535,9790,58,84,616,5767,29,902
4399:10048,837,654,714,654,109,381,11035,58,302
4400:22980,6457,7843,10256,14700,7989,10813,13660,7409,9691
4407:654,302,654,4268,1102,2557,616,5119,1578,5117
4424:3,4,6,8,10,11,13,14,15,17
4426:3,4,6,8,10,11,13,14,15,17
4436:9783,6097,15720,4021,3539,616,2632,650,2028,1744
4453:3,4,6,8,10,11,13,14,15,17
4457:7910,6455,12634,8579,2193,8902,13227,15861,9850,10244
4458:3162,4439,8665,4423,2172,5553,8457,3707,5533,6862
4466:654,866,58,3233,302,5119,1102,1403,1217,1794
4469:654,654,6477,289,616,1776,30286,4106,2029,302
4482:11633,6477,1776,12625,13522,9347,9538,4106,6535,1866
4507:302,654,9185,58,84,616,29,354,1102,138
4514:654,12634,4171,2919,7257,6906,2901,2704,616,2717
4517:518,84,1102,766,226,1413,1102,101,861,636
4519:3,4,6,8,10,11,13,14,15,17
4522:16956,13895,7838,7180,6772,9800,10834,11834,13501,15928
4530:654,861,1804,18030,13522,10466,22308,10181,736,3323
4537:1475,430,2185,5820,6535,1987,486,1521,5000,1468
4543:866,10369,2513,1039,12776,13016,18420,1387,2980,7910
4562:4499,4368,947,1410,5000,119,2200,967,1023,364
4578:654,861,5303,736,650,902,10610,14018,859,1102
4588:15337,3805,6862,2514,6727,518,8462,11633,8665,11035
4618:14152,14955,3093,4439,2980,3233,5699,5119,16036,3506
4633:3,4,6,8,10,11,13,14,15,17
4637:3,4,6,8,10,11,13,14,15,17
4640:302,654,3233,5119,1102,6457,8665,3867,4834,616
4641:10041,4825,6395,17071,2704,8011,12750,5545,5624,6434
4642:1102,518,302,654,654,302,11755,3707,9538,2168
4651:7257,5996,4522,7800,19421,4113,10310,8056,6837,3313
4665:15720,2982,11459,302,654,10713,15201,11941,5708,8881
4666:3,4,6,8,10,11,13,14,15,17
4682:3,4,6,8,10,11,13,14,15,17
4687:302,654,4904,13241,58,84,616,29,861,1403
4692:4268,774,947,1744,3313,402,1405,2233,5117,899
4696:3,4,6,8,10,11,13,14,15,17
4702:3,4,6,8,10,11,13,14,15,17
4730:302,654,10141,861,10181,654,6812,1535,58,84
4736:1187,8447,6450,2162,3389,2062,3141,2789,4499,13273
4745:6552,654,23867,616,518,30286,84,654,1759,302
4749:4604,3407,5495,5000,2743,11044,1267,8055,1905,3163
4751:3,4,6,8,10,11,13,14,15,17
4760:2265,6387,13227,6387,5708,5708,2848,23503,2848,2995
4762:8694,10217,654,5699,58,302,3142,2998,4578,3521
4767:10048,6824,8167,7667,8566,19616,13302,4442,5023,5725
4774:5610,518,10491,14018,84,654,3989,302,1684,58
4779:2535,578,7477,10491,7059,9347,7059,1822,10707,11625
4788:518,84,654,1102,101,518,1102,285,616,361
4789:3,4,6,8,10,11,13,14,15,17
4794:302,654,58,84,616,29,354,1102,3233,138
4796:3,4,6,8,10,11,13,14,15,17
4797:1102,15337,5767,837,654,9929,1776,7257,654,9452
4802:1187,2162,4904,13241,861,1119,1403,616,2030,1168
4816:11351,8232,14018,6011,9598,9088,8983,11444,12784,11625
4831:3223,4181,9311,7075,2428,3429,14998,10491,4904,7989
4834:2115,2698,3292,750,2698,1936,4292,3753,2698,2115
4852:616,564,736,302,650,654,84,542,138,518
4863:3543,1119,131,13975,1776,2617,7257,1187,5610,6849
4870:837,3101,3265,4025,10012,3256,2631,10310,4106,3231
4875:5821,3231,3563,654,1535,9452,9635,18720,5575,10707
4889:1102,1187,518,302,654,1187,2162,8130,4106,654
4894:5655,2359,1744,2750,9106,3162,18420,1511,4499,6535
4898:3,4,6,8,10,11,13,14,15,17
4910:302,654,2557,58,84,616,29,8873,2200,354
4919:2369,8187,4364,616,14700,654,4413,2831,633,3101
4926:12634,4268,302,4171,654,14755,2919,7257,2901,9518
4934:10041,4825,10541,2548,5624,6434,8069,7831,3196,5111
4935:6230,7910,1631,15914,579,3162,1794,5731,3265,3313
4944:12254,13341,16597,4203,10267,8860,3929,3789,4071,4072
4946:1405,1023,508,5998,354,1535,564,1462,301,289
4949:3,4,6,8,10,11,13,14,15,17
4951:1205,4444,3618,1002,3977,4513,2917,5122,2557,8873
4956:10039,5097,1578,226,1332,103,486,6088,138,518
4961:9567,5117,8069,3307,13049,10541,7210,4268,2831,4487
4984:3,4,6,8,10,11,13,14,15,17
4986:5767,1749,2976,10244,2060,7132,5767,10012,2790,5337
4991:3,4,6,8,10,11,13,14,15,17
4992:4223,9080,15914,3163,5421,1578,12634,10012,7132,9452
4998:409,1102,861,654,726,837,554,4669,354,1245
5001:12684,3231,8660,5575,8462,1086,4420,3429,554,3675
5002:19871,8660,6503,8384,10970,3531,6700,3992,6559,2007
5006:596,616,6548,510,654,302,542,2030,4372,650
5007:16036,5533,14955,15961,6097,2028,1744,2715,3789,2085
5011:3,4,6,8,10,11,13,14,15,17
5015:3,4,6,8,10,11,13,14,15,17
5018:4643,769,5420,5602,8665,8130,1405,16675,4423,8130
5031:302,654,654,861,12625,58,84,736,616,650
5039:3,4,6,8,10,11,13,14,15,17
5040:4268,6210,4292,1578,15914,1332,2469,103,4697,486
5047:392,3233,3313,1332,245,2233,402,4414,430,902
5048:3141,2988,5711,5869,5048,6849,3088,3297,3389,4204
5079:3017,2919,8746,10040,5462,5929,3194,8457,1776,2029
5086:6765,10048,11044,15535,8457,6824,3249,11035,6916,8167
5088:12625,2469,6088,4834,8902,12259,12360,10914,12361,1116
5089:3,4,6,8,10,11,13,14,15,17
5090:3,4,6,8,10,11,13,14,15,17
5097:1936,1644,3307,7869,3265,14059,14809,5119,5420,6793
5107:20997,10054,10786,16288,18593,1578,12471,3563,3101,1544
5108:1511,3484,6916,1535,2292,1152,564,508,546,1987
5119:518,84,302,654,1102,690,58,84,101,9146
5120:7194,1995,1728,2115,361,5119,546,4204,5465,6249
5129:8860,10752,13567,7711,11255,5738,4792,2888,1400,2685
5147:1119,1187,15583,4904,616,1871,1245,1089,2162,749
5148:3,4,6,8,10,11,13,14,15,17
5176:654,616,302,84,861,162,289,1102,542,518
5180:7672,14784,13620,8870,8457,8283,10041,6379,8066,6598
5188:4696,14675,5849,16676,5658,1527,8462,9929,4292,7546
5202:3,4,6,8,10,11,13,14,15,17
5207:3,4,6,8,10,11,13,14,15,17
5208:654,654,861,1102,616,226,3929,1102,861,354
5214:4499,947,1410,119,2200,967,1023,364,1987,787
5217:9691,13522,1196,7210,861,486,4798,13227,1951,6457
5247:12625,7407,18420,4613,6535,23867,23867,30286,9080,5998
5271:3,4,6,8,10,11,13,14,15,17
5276:3,4,6,8,10,11,13,14,15,17
5279:5998,654,861,1102,1424,226,654,354,1535,7166
5288:302,654,58,84,616,29,508,9657,10622,787
5294:20195,899,1187,4652,2714,6230,2696,20195,2658,14554
5299:12634,1213,9311,654,302,58,654,2687,4181,1624
5300:10713,3543,4900,4091,4904,12625,10695,3805,5462,10707
5306:3,4,6,8,10,11,13,14,15,17
5307:3,4,6,8,10,11,13,14,15,17
5309:1187,1195,5268,6450,2162,8156,1187,13522,10511,10040
5323:3,4,6,8,10,11,13,14,15,17
5325:3,4,6,8,10,11,13,14,15,17
5329:6450,4420,4299,2935,5337,9057,7166,10511,6340,3824
5335:1102,518,654,302,736,301,354,138,101,162
5358:5413,9080,7827,2789,3704,18720,7006,2734,7667,3141
5361:9077,1102,861,5711,13273,596,9057,616,7132,510
5364:10048,7585,616,564,7932,736,3162,302,650,8457
5378:837,4707,9894,5602,4374,654,861,10474,14700,8730
5385:3521,1102,2658,13917,518,3086,654,1780,5119,302
5387:10075,654,8861,3448,12253,23581,654,861,10146,21735
5397:302,654,1102,58,84,861,616,29,354,1102
5398:4630,2430,1358,3753,1772,2440,1212,7019,15157,2454
5403:654,12023,3194,486,654,10369,616,4907,1424,8100
5425:289,554,8115,4592,690,518,861,902,11718,518
5433:654,616,5119,1102,25635,354,650,13917,4604,542
5434:2379,1884,1462,2967,1535,2677,6545,1023,2275,5767
5435:654,518,84,616,1102,1102,101,354,650,616
5436:1102,518,302,654,2950,654,302,4647,736,58
5438:1102,17015,518,15697,654,302,6281,16676,999,5725
5449:1276,780,268,2342,1125,3423,1205,311,1405,3976
5455:1086,1187,2162,654,861,8130,4106,3017,8457,4967
5456:1196,5998,6943,2512,1046,4697,999,3824,1050,1086
5458:3,4,6,8,10,11,13,14,15,17
5462:1187,5699,3476,4422,1332,1845,3142,3184,3521,2233
5472:1749,16286,15535,16404,5767,9790,731,5767,262,5860
5474:11459,4268,8016,6397,13458,5708,654,4592,11720,11535
5477:4889,1397,2543,9054,11467,9531,7926,4478,7711,6097
5478:13895,2115,2715,4385,8069,7132,2051,2153,4833,3162
5479:7802,3929,6496,13522,5078,8902,13227,14761,9850,15398
5480:289,654,58,554,302,542,6598,554,902,654
5499:9790,14174,15535,16286,11718,16680,16404,14174,15535,15535
5500:3,4,6,8,10,11,13,14,15,17
5502:3,4,6,8,10,11,13,14,15,17
5512:1086,14955,5119,3867,6477,530,5119,16036,3506,14554
5527:302,654,58,84,4697,616,3841,4113,3429,29
5529:3,4,6,8,10,11,13,14,15,17
5530:1044,9417,654,861,7802,542,654,3292,554,10020
5535:1139,636,381,3976,1066,4292,1340,674,1897,30286
5536:8011,3578,14809,2373,3493,13267,14960,8566,4320,6088
5542:20195,6457,12066,2583,6836,1217,13060,1099,1384,12784
5551:654,58,5699,3476,302,542,554,902,4422,654
5562:6996,354,5178,3646,131,3775,3897,6548,7909,289
5580:2748,2268,2030,518,1951,84,5708,4628,7231,1602
5584:3,4,6,8,10,11,13,14,15,17
5601:8746,4368,654,866,58,302,654,861,9635,3231
5611:5119,4604,5699,8259,1806,2658,1820,224,13917,23867
5632:7910,11803,8056,18030,23867,8259,9850,1213,6457,8665
5640:6862,8167,13347,15141,15928,10163,8770,16675,6340,7010
5644:4889,1397,2543,9054,7926,8867,9127,19152,6311,1131
5645:21735,6598,23867,7966,11720,13060,7146,15928,9080,15961
5656:1102,15914,518,4292,4268,4420,20195,654,302,15743
5666:3,4,6,8,10,11,13,14,15,17
5683:8860,10752,8860,1081,13567,7711,1528,1400,4792,2888
5691:3,4,6,8,10,11,13,14,15,17
5696:4268,2193,354,902,131,774,616,1405,1102,947
5702:8056,14700,8150,2030,654,302,58,654,302,1102
5707:10041,12990,10041,6434,10041,3172,4568,5624,7831,8056
5717:9594,12861,8772,7468,19152,7843,7006,13544,10217,8283
5718:654,1102,361,866,616,542,364,402,1023,902
5721:2166,3841,3539,748,5182,4414,4542,3313,8150,3304
5722:3088,8447,6450,409,654,861,501,736,6765,285
5741:1102,654,518,14174,9432,17480,4904,654,302,1102
5765:5602,14700,8089,14892,11459,8156,8457,10181,8150,6598
5766:3,4,6,8,10,11,13,14,15,17
5780:654,861,654,4534,13065,226,2626,654,861,1535
5784:4292,14998,20195,10491,3162,11842,17480,7210,2469,10640
5788:3,4,6,8,10,11,13,14,15,17
5798:9077,1187,13273,2115,7477,3233,3162,2162,1987,3017
5803:1102,1086,654,616,518,3101,866,302,302,654
5817:11803,654,4133,654,58,302,1102,654,7231,616
5822:19197,9916,16036,25635,9045,10141,10244,10914,15398,9518
5834:616,10040,8665,4423,564,6836,736,3527,302,650
5858:14226,5488,11255,8733,9874,8860,7180,16956,8733,3601
5863:9435,8867,8772,12861,19152,14259,9594,18124,7006,8398
5864:2375,9332,616,3065,2172,564,736,302,10474,5413
5865:3,4,6,8,10,11,13,14,15,17
5866:9572,4798,5699,12634,20195,5117,12202,14809,22889,6230
5876:3,4,6,8,10,11,13,14,15,17
5884:22980,19421,3249,409,6598,10146,4374,23867,8150,10181
5890:5553,15583,1578,1109,3101,650,861,673,2937,3432
5891:3,4,6,8,10,11,13,14,15,17
5892:3,4,6,8,10,11,13,14,15,17
5894:10752,4190,14593,16188,10850,9874,15442,7711,6733,5538
5896:3,4,6,8,10,11,13,14,15,17
5904:3,4,6,8,10,11,13,14,15,17
5905:3,4,6,8,10,11,13,14,15,17
5922:654,861,654,736,1102,650,361,902,866,616
5923:1424,616,1511,6793,3223,650,1305,736,1140,698
5943:3,4,6,8,10,11,13,14,15,17
5947:3,4,6,8,10,11,13,14,15,17
5956:1086,5929,9311,6535,4292,2588,1624,7317,7874,654
5964:8746,1086,788,2979,6535,14809,11459,4106,965,1804
5978:3,4,6,8,10,11,13,14,15,17
5990:2030,692,10491,7059,10707,3632,4499,8231,12259,2233
5994:3,4,6,8,10,11,13,14,15,17
6001:13567,14226,14226,13567,14593,11255,9024,11664,2833,16956
6002:9347,8056,6675,13458,14554,15141,15928,7578,9080,6143
6013:3,4,6,8,10,11,13,14,15,17
6018:8156,354,13522,131,289,2955,245,364,8100,13227
6020:10048,4740,3054,22093,3105,8769,3348,1970,3214,2464
6027:2088,11571,11571,22980,22980,3249,11209,3249,22980,11209
6031:3,4,6,8,10,11,13,14,15,17
6062:1276,780,268,2342,1125,3423,1205,311,1405,3976
6067:226,138,1462,1535,1023,736,84,101,654,901
6073:654,616,1102,354,3429,650,542,542,861,2185
6076:6477,6203,205,8187,5819,4816,6030,8665,1624,3736
6078:8660,8660,19871,17567,19871,5320,10492,12776,6503,12776
6083:1578,1332,103,486,518,402,542,162,483,322
6093:654,302,654,654,616,58,84,1102,354,1102
6109:8660,7672,11718,4048,19871,7800,3233,3086,4421,4856
6110:6315,4547,4513,1205,9567,1340,2028,3618,855,6207
6118:15337,4696,4357,3717,9572,5655,11146,4880,2310,13732
6128:302,654,654,861,1102,226,58,84,861,736
6135:5545,10600,9080,9518,10474,17015,5925,7132,7849,9581
6137:1102,289,518,554,1804,654,302,354,736,518
6139:3,4,6,8,10,11,13,14,15,17
6140:10181,4423,12360,3313,2430,7800,2831,11459,10040,3929
6145:3,4,6,8,10,11,13,14,15,17
6146:3,4,6,8,10,11,13,14,15,17
6155:1205,3618,16036,4873,16036,14955,13016,5122,4513,6315
6161:9388,6943,7407,6836,12634,7048,5542,1475,5676,13704
6162:8156,861,14960,13522,15,654,58,302,18291,518
6164:1403,12360,2172,2166,262,2094,5025,6007,780,510
6179:13341,8867,19152,9127,10348,13049,13620,9617,9950,13501
